smiles	RT
CCc1nc2cc(-c3noc(-c4ccc(C)c(F)c4)n3)ccc2o1	1348.9
c1ccc(N2CCN(Cc3nc(-c4ccc(N5CCSCC5)nc4)no3)CC2)nc1	625.4
O=C(C1=NN=C(O)CC1)N1CCCn2ccnc2[C@@H]1C1CCCC1	563.7
Cc1cccn2cc(-c3cccc(S(=O)(=O)N4C[C@@H](C)O[C@H](C)C4)c3)nc12	671.2
OC(Cc1nnc(-c2ccccc2)o1)=NCc1ccccn1	577.0
CC(C)N1CCN(S(=O)(=O)c2ccc(-c3nnc(C4CC4)o3)o2)CC1	610.9
Cc1nc2c(sc3nc(-c4ccccc4)ccc32)c(=O)n1CC(O)=Nc1ccccc1F	982.4
CN(C)c1cccc(C(O)=N[C@@H]2CCN(c3cc(-c4ccc(Cl)cc4)[nH]n3)C2)c1	865.4
CCn1cc(C(O)=N[C@H](C)c2ccc(OC)c(OC)c2)c(=O)c2ccc(C)nc21	884.8
COc1cc(OC)cc(C(=O)N2CCn3cnnc3C2)c1	577.9
C[C@H](CCN=C(O)Cn1c2ccccc2c2cnn(C)c(=O)c21)N1CCCC1	595.4
OC(=NCc1cccc(Cl)c1)C1CCN(c2cnc3nccnc3c2)CC1	697.1
Cc1cnn(CC(=O)N2CCC(F)(F)[C@H](COCC3CC3)C2)c1	800.0
Cc1ccc(-c2noc([C@@H]3CCCN3C(=O)CN=C(O)C(c3ccccc3)c3ccccc3)n2)cc1	1099.0
CC(C)N1C(=O)[C@](C)(C(O)=NCc2ccc(Br)cc2)Oc2cccnc21	1014.0
O=C(Nc1ccc(Cl)cc1)N1CCN(CCn2cnc3cccnc32)CC1	604.1
CCSc1nnc(N=C(O)[C@H]2CCCN(Cc3nc(-c4cccs4)no3)C2)s1	769.2
COc1ccc(N=C(O)CSc2nnc(CNC(=O)c3cccs3)o2)c(OC)c1	614.3
O=c1c(N2CCN(C(O)=NC3CCCC3)CC2)nc2cccnc2n1Cc1ccccc1	1028.7
Cc1cc(C)c2c(N3CCCCC3)nc(C(=O)N3CCOCC3)nc2n1	608.2
COc1cccc(CN=C(O)c2cn3ccc(C)cc3n2)c1OC	632.3
CC(C)Cn1c(=O)c(N2CCN(C(O)=NCc3ccco3)CC2)nc2ccncc21	615.7
COc1ccc(-c2nc3cnccn3c2NCCC(O)=Nc2ccc3c(c2)OCO3)cc1	672.7
CC[C@@H](C)N=C(O)c1c(O)c2sccc2n(Cc2ccccc2)c1=O	1307.2
O=C(Nc1cnc(N2CCCCC2)nc1)c1ccc(Br)o1	927.1
O=C(c1cn(-c2ccc(N=C(O)C3CC3)cn2)cn1)N1CCc2ccccc2C1	732.7
Cc1sc(N=C(O)c2cccnc2)nc1-c1ccc2c(c1)N(C)C(=O)CO2	754.1
Cn1c(N2CCC(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)CC2)cc(=O)n(C)c1=O	579.4
CC(=O)N=c1nc(N2CCC(C(O)=NCc3cccs3)CC2)s[nH]1	609.7
Cc1ccccc1-n1ncc2c(NCc3ccco3)ncnc21	708.5
CC(C)Cn1c(=O)c(C(=O)NCCc2cccnc2)nc2cccnc21	634.8
Cc1cc(C)n2nc(SCC(O)=Nc3ccccc3)nc2n1	699.9
COc1ccc([C@@H](O)CN2CCN(C3CCCCC3)CC2)cc1OC	540.7
Cc1ccn2c(NC(=O)c3ccc(Cl)c([N+](=O)[O-])c3)c(-c3ccc(F)cc3)nc2c1	756.7
CCn1cc(C2=CCN(C(O)=NCc3cccc(F)c3)CC2)c2cccnc21	849.9
COC(=O)CN=C(O)c1cc2c(=O)n(C)c3ccccc3n2n1	675.6
CCOC(=O)N1CCC2(CC1)OC(=O)C(C)=C2C(O)=Nc1cccc(OC)c1	845.1
COC(=O)[C@H]1C(=O)C2=C(C[C@@H]1C)N=C(O)C[C@@H]2c1cccc(C)c1	674.9
CCn1ccc2c(cc(C(O)=Nc3ccc(OC)cc3)n2C)c1=O	706.4
CC1CCN([C@@H](CN=C(O)c2cc(-c3ccc4c(c3)OCCO4)on2)c2ccco2)CC1	719.5
Cc1nc(Nc2nc(O)c3c(n2)CCC3)nc2c(C)cccc12	758.1
CCc1ccc(OCc2nc(CCN(C)C(=O)c3ccco3)no2)cc1	910.4
COc1cccc2c1ccn2CCN=C(O)[C@@H]1CC(=O)N(c2n[nH]c3ccccc23)C1	721.8
O=C(c1ccc(-c2cccs2)nc1)N1CCCC1	736.6
CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N(CC(O)=NC1CCCC1)[C@@H]2c1ccc(F)cc1	863.2
CN(C)C(=O)c1cc2c(s1)CC[C@@H](C(O)=NCCc1ccccc1)C2	710.0
CCN(CC)S(=O)(=O)c1ccc2c(c1)N(CC(=O)N1CCOCC1)C(=O)[C@@H]1CCCCN21	776.8
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1	874.1
COc1cccc(CN=C(O)[C@]2(C)CCCN(C(O)=Nc3ccc(C)cc3C)C2)c1	929.7
CCN(CC)C(=O)Cn1nc(-c2nc(-c3ccc(C)cc3)no2)c2ccccc21	1152.1
CC1=NS(=O)(=O)N(C)C=C1C(=O)OCCOc1ccccc1	920.9
COc1ccc2c(c1)[C@]1(CCN(C(=O)c3ccc(OC)c(OC)c3)C1)C(=O)N2C	885.8
COc1ccc2c(c1)C=C(C(O)=NC1CCCC1)C=CO2	917.6
CCn1cnnc1[C@H]1CCCCN1S(=O)(=O)c1ccc(C#N)cc1	695.0
Cc1noc(C)c1S(=O)(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)CC1	856.3
CC1CCN(C(=O)C2CCN(c3nc4ccc(-c5cccnc5)nc4s3)CC2)CC1	630.5
CC[C@@H](C)N=C(O)CCC(=O)N1CCc2c(c(C(=O)N3CCCC3)nn2C)C1	616.6
Cc1cnc(C2CCOCC2)n1[C@@H]1CCCN(Cc2c[nH]c3ccccc23)C1	557.1
CCOC(=O)c1ccccc1N=C(O)CCCn1nc(-c2ccc(F)cc2)ccc1=O	922.4
O=c1c2cnc3nc(-c4ccccc4)nn3c2ccn1CCc1c[nH]c2ccc(Cl)cc12	997.2
CCOc1ccccc1OCc1nn2c(COc3ccc(F)cc3)nnc2s1	1001.7
COc1ccc(NS(=O)(=O)c2cc(-c3n[nH]cc3C(=O)N(C)C)oc2C)cc1	657.6
CC(C)n1cnc(S(=O)(=O)N2CCC(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)CC2)c1	864.6
N#Cc1ccc(NC(=O)Cn2cccc(-c3nc(-c4ccc(F)cc4)no3)c2=O)cc1	856.9
CCc1ccc(NC(=O)Cn2cnc3nc(N4CCC[C@H](C(O)=NC(C)C)C4)sc3c2=O)cc1	710.3
O=C(Cc1ccsc1)N1CCOc2ccc(N3CCOCC3)cc2C1	742.8
COc1cc(-c2noc([C@H]3CC(=O)N(c4cccc(Cl)c4)C3)n2)cc(OC)c1OC	1008.8
O=C1NCCCn2cc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)cc21	729.9
COc1ccc(N=C(O)Cn2ncc3c(N4CCN(c5ccccn5)CC4)ncnc32)cc1Cl	641.6
O=C(Cn1nc2c3sc(N4CCCCC4)nc3ncn2c1=O)Nc1ccc(Cl)cc1	832.2
CC[C@H]1Oc2ccc(S(=O)(=O)N3CCC(C(O)=Nc4cc(C)ccc4C)CC3)cc2N=C1O	836.7
CCOc1ccc2c(n1)CCN(C(O)=Nc1ccccc1OCC)C2	972.6
CCc1cccc(N2C=C(C(=O)OC)S(=O)(=O)c3ccccc32)c1	930.5
CC(C)N=C(O)N1CCC[C@H]1c1nc(-c2ccc(F)cc2)n[nH]1	678.5
Cc1noc(C)c1CC(O)=N[C@@H]1CCc2nn(CC3CC3)c(=O)n2CC1	625.0
CC(=O)N(Cc1nn(C)c2c1CN(S(=O)(=O)c1ccccc1F)CC2)c1ccccc1	779.1
COc1ccc(NC(=O)N2CCc3c(c(-c4nnc(-c5ccccc5Cl)o4)nn3C)C2)cc1	852.9
O=C(Nc1ccc(OCc2nnc(-c3ccc(Cl)cc3)o2)cc1)c1ccsc1	957.9
N#Cc1ccc(C(=O)N2CCCC[C@H]2c2nncn2CC2CC2)cc1	676.9
Cc1nc(-c2cccs2)c(CCC(O)=NC2CCCC2)s1	773.1
Cc1cc(C(=O)Nc2nc3c(s2)CN(C(=O)c2nc4ccccc4s2)CC3)no1	869.6
COc1cccc(-c2nc(-c3ccc(S(=O)(=O)N4CCC(C)CC4)cc3)no2)c1	1363.7
COc1ccc(CNC2=NCCNC23CCN(S(=O)(=O)c2ccc(C)cc2)CC3)cc1	731.9
O=C(C1CC1)N1CCC2(CC1)OC[C@@H](C(O)=NC[C@H]1CCCO1)N2C(=O)c1ccccc1	608.3
CC(=O)N=c1nc(N2CCC(C(=O)N3CCN(c4cc(C)ccc4C)CC3)CC2)s[nH]1	819.6
COc1ccc(OC)c(N=C(O)N2C[C@@H](F)C[C@H]2C(=O)N2CCc3ccccc3C2)c1	825.9
CCc1ccc(NS(=O)(=O)c2c(C)sc(C)c2-c2n[nH]c(C)c2C)cc1	1195.9
C[C@@]12C=CC(=O)C=C1CC[C@H]1C2=CC[C@@]2(C)[C@@H](C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CC[C@H]12	731.8
Cc1[nH]c(C(=O)N2CCC[C@@H](C(O)=NCc3ccc(N(C)C)cc3)C2)c(C)c1C(=O)OC(C)C	680.7
OC(CSc1nccn1Cc1ccco1)=Nc1ccccc1F	600.0
COc1cccc(NC(O)=NC[C@@H](c2cccnc2)c2cn(C)c3ccccc23)c1	683.6
CCc1nc(N=C(O)Cn2nc3c(cc2=O)CCCC3)sc1C	763.9
CCOC(=O)c1ccc(N2C=C(C(=O)OC)S(=O)(=O)c3ccccc32)cc1	893.2
CCC(=O)N1c2ccccc2NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(O)c(OC)c1	702.9
CCc1nnc(-c2ccc3ccn(CC(O)=Nc4cc(C)ccn4)c3c2)o1	705.1
Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1	787.5
Cc1ccc(C(=O)N2CCN(c3nnc4ccc(C(F)(F)F)cn34)CC2)s1	762.5
Cc1ncc2c(n1)CCN(C(=O)c1ccc(Br)cc1)C2	674.8
COc1cc(Cl)ccc1C(=O)N1CCC(OC2CCN(C)CC2)CC1	606.0
C[C@H]1Oc2ccc(NC(=O)C3CCCC3)cc2CN(Cc2ccccc2F)C1=O	863.8
Cc1nc(-c2ccncc2)nc2c1CC(=O)N2C1CCCCC1	716.3
Cc1ccc(N2C[C@H](c3noc(-c4cccn4C)n3)CC2=O)cc1	610.6
CCn1c(=O)c(N2CCN(C(O)=NCc3ccccc3)CC2)nc2ccccc21	819.9
COc1cccc(CN=C(O)C2(C)CCN(C(O)=Nc3ccccc3C(F)(F)F)CC2)c1	806.1
CS(=O)(=O)Nc1cccc(N=C(O)C2CCN(CC(=O)Nc3ccc(F)cc3)CC2)c1	564.5
Cn1c(=O)sc2cc(S(=O)(=O)N3CCC(C(O)=Nc4ccc5c(c4)OCO5)CC3)ccc21	817.0
O=C(Cn1c(=O)nc(-c2ccccc2)c2ccccc21)N1CCN(c2ccccn2)CC1	609.0
CC1(C)Cc2cccc(OCC(=O)N3CCN(Cc4nnnn4-c4ccccc4)CC3)c2O1	810.9
COc1ccc(C(O)=Nc2nnc(SCc3nnc(-c4ccccc4)o3)s2)cc1OC	830.1
Cc1ccc(F)cc1S(=O)(=O)N1CCc2c(c(-c3nnc(-c4ccccc4F)o3)nn2C)C1	981.0
COc1ccc([C@@H]2Cn3nnc(C(O)=NCc4cc(OC)ccc4OC)c3CO2)cc1	925.9
Cc1ccc(C)c(N=C(O)Cn2c(N3CCOCC3)nc(C)cc2=O)c1	770.4
Cc1ccc(CN2CCc3nc(N4CCN(c5ccccc5F)CC4)ncc3C2)cc1	823.8
CCCN(C)c1nccn2c(=O)n(CC(O)=Nc3cccc(C)c3)nc12	686.7
OC(CCNc1cnc2cnccn12)=NCc1ccc2c(c1)OCO2	563.8
COc1ccc(N2C(=O)CC[C@@H](C(O)=NC(C)C)[C@@H]2c2ccc(OC)c(OC)c2)cc1	674.5
CC[C@H](C(=O)N1CCN(c2cc(=O)n(C)c(=O)n2C)CC1)N1C(=O)COc2ccccc21	702.5
O=C(Cc1ccsc1)N1CCn2c(nnc2-c2ccccc2)C1	670.7
COc1ccccc1N=C(O)Cn1c(=O)c2cc(-c3ccco3)nn2c2ncccc21	804.4
CCCn1cc(CCN=C(O)Nc2ccc(C)cc2C)c2cccnc21	780.9
Cc1oc2ncn(CC(=O)N3CCC(C(=N)O)CC3)c(=O)c2c1C	613.3
CN=C(O)N1CCC[C@H](c2cccc(C(O)=NCc3ccc(Br)cc3)c2)C1	829.7
CC(=O)N1CCC2(CC1)C[C@H](CC(=O)N(C)C)CCO2	587.1
c1ccc(-c2nc(-c3ccc(OC4CNC4)cc3)no2)cc1	685.6
O=C(c1ccc2c(c1)OCO2)N1CCC[C@]2(C1)Nc1cccnc1NC2=NC1CCCC1	667.4
COc1ccc([C@@H]2c3cc4c(c(OC)c3C[C@H]3OCC(=O)[C@H]32)OCO4)cc1OC	608.7
COc1ccc(-c2ncc3c(n2)CCN(C(=O)c2ccc(Br)cc2)C3)cc1	1003.8
CCn1cc(CC(O)=NCc2cccc(F)c2)c2cccnc21	715.9
Cc1nc(CC(O)=Nc2nc(-c3ccc(F)cc3)c(C)s2)cs1	894.2
COc1ccc(OC)c(N=C(O)Cn2cccc(-c3nc(-c4ccc(F)cc4)no3)c2=O)c1	896.9
CC[C@@H](C(O)=NCCc1c[nH]c2ccc(C)cc12)n1c2ccccc2c2cnn(C)c(=O)c21	956.6
CCc1cccc(N=C(O)N2CCc3c(c(-c4nc(C5CC5)no4)nn3C)C2)c1	928.0
CC[C@@H](C)N=C(O)c1cnn(-c2ccc(-c3nc(C)no3)cn2)c1C	821.4
Cc1ccc(S(=O)(=O)N2CCC3(CC2)NCCN=C3NCc2cc(F)cc(F)c2)cc1C	797.5
CCC[C@@H](N=C(O)c1cc(F)cc(F)c1)C(O)=Nc1nc2ccccc2[nH]1	732.9
Cn1ccc2ccn(CC(O)=NCc3ccccc3Br)c(=O)c21	777.7
Cc1cc(C)cc(N=C(O)N2CCC[C@@H](Cn3c(C4CC4)nc4cccnc43)C2)c1	731.1
CCCCN1C(=O)[C@](C)(C(O)=Nc2ccc(F)c(F)c2)Oc2cccnc21	1074.1
Cc1cc(C(=O)NC2CC2)no1	628.3
CC(C)c1ccc(CN2CCc3nc(N4CCN(C)CC4)nc(O)c3CC2)cc1	572.9
CCOc1ccc(S(=O)(=O)NCC[C@@H](O)C(C)(C)C)cc1F	826.1
Cc1cccc(CN2CCN(C3CCN(C(O)=Nc4ccccc4)CC3)C2=O)c1	850.6
CCc1nnc(-c2ccc3ccn(CC(O)=NCc4ccccn4)c3c2)o1	629.1
O=S(=O)(c1ccccc1)N1C[C@@H](C(O)=NCCCn2cccn2)C2(CCCCC2)C1	819.3
O=C(CCn1nnc2cc(-c3noc(-c4ccc(Cl)cc4)n3)ccc21)N1CCOCC1	936.4
CCn1c([C@@H]2CCN(S(=O)(=O)c3cccc4nsnc34)C2)nc2cccnc21	705.2
COc1ccc2c(c1)[C@@]1(CCN(C(=O)c3ccc(F)cc3)C1)C(O)=N2	713.7
O=C1CCS(=O)(=O)c2ccccc2N1CC(O)=Nc1ccccc1C(F)(F)F	746.2
Cc1ccc(NS(=O)(=O)c2ccc3c4c(cccc24)C(O)=N3)c(C)c1	751.1
Cc1cc(C)n(Cc2nc(-c3ccc(NC(=O)CC(C)(C)C)cc3)oc2C)n1	939.4
CCOC(=O)c1cc(S(=O)(=O)N2CCC[C@@H]2C(O)=Nc2cccc(C)n2)cn1C	846.6
OC(=NCc1cc(F)ccc1F)c1ccc2ncnc(N3CCCC3)c2c1	650.4
Cc1cc(-c2nnc(C3CCC3)o2)c(C)n1CC(O)=NCc1ccccc1C(F)(F)F	959.5
CCOC(=O)c1cnc(SCC(=O)N2CCC(C(=N)O)CC2)[nH]c1=N	601.7
COc1cccc(Oc2nccnc2N2CCC(C(O)=NCCC3=CCCCC3)CC2)c1	1051.8
Cc1cc(-c2ccc(S(=O)(=O)N3CCC(C(O)=NCc4ccco4)CC3)o2)n[nH]1	732.7
COc1c(/C=N/NC(=N)O)c(OC)c(OC)c2c1CCO2	1075.5
Cc1nc([C@@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC23CCOCC3)no1	855.9
COC(=O)c1ccc(OC(=O)N(C)c2ccccc2)cc1	879.3
COc1ccc(N[C@@H]2CC(=O)N(c3ccccc3Cl)C2=O)cc1	627.0
CCCn1cnc2cc(CN=C(O)c3cc4cc(Cl)ccc4[nH]3)ccc21	720.4
CC[C@@H](C)N=C(O)c1cnn(-c2ccc(-c3nc(C4CC4)no3)cn2)c1C	899.3
CC(C)n1cnc2cc(CN=C(O)Cc3ccsc3)ccc21	581.7
O=S(=O)(c1cccc(-c2nnc(-c3ccc(F)cc3)o2)c1)N1CCOCC1	891.9
CC[C@@H](Sc1nc(=O)cc(N)n1CCc1ccccc1)C(O)=Nc1nc(-c2ccccc2)cs1	877.9
COc1ccc(-c2nc(Cn3cnc4ccccc4c3=O)no2)c(OC)c1	765.3
CCCCn1c(=O)c2ccccc2n(Cc2nc(-c3ccccc3C)no2)c1=O	1235.8
COc1ccc(C2=NN3C(=NC4=C(C(=O)CC(C)(C)C4)[C@@H]3c3ccc(OC)cc3)N2)cc1	830.6
Cn1c(=O)c2cc(C(O)=Nc3ccc4c(c3)OCCO4)cnc2n(-c2ccccc2)c1=O	841.8
O=C(NCc1ccccc1F)c1c(O)c2cccnc2n(-c2cccc(F)c2)c1=O	1166.1
COC(=O)c1ccccc1S(=O)(=O)N1CCc2c(c(-c3nnc(-c4ccccc4F)o3)nn2C)C1	872.8
COc1ccccc1-c1cc(C(=O)N2CCN(c3cc(=O)n(C(C)C)c(=O)n3C(C)C)CC2)n[nH]1	860.9
CC(C)n1cnc2cc(CN=C(O)c3cnccn3)ccc21	571.5
CCn1nccc1-c1cccc(-c2noc(-c3ccc(Cl)cc3)n2)c1	1336.4
O=C(Nc1ccc(F)cc1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1	920.7
CSCc1csc(NC(O)=NCc2ccc(F)cc2)n1	754.2
Cc1n[nH]c(C)c1CCC(=O)N1CCCn2ccnc2[C@@H]1C1CCCC1	558.7
OC(=Nc1cccc(Cl)c1F)c1cnc(-c2ccccc2)nc1-c1ccncc1	964.3
Cc1cc2nn(CC(=O)N(C)c3ccccc3)c(=O)n2c(Nc2ccc(F)cc2)n1	1008.7
CCCN=C(O)[C@H]1CCCN(c2ccc(SCC(O)=Nc3ccc(Cl)cc3F)nn2)C1	733.4
CCOc1ccccc1CN=C(O)C1CCN(c2nccnc2Sc2cccc(C)c2)CC1	1171.2
O=S(=O)(c1ccc2c(c1)CCCC2)N1CCN(Cc2nnnn2-c2ccccc2)CC1	990.7
O=c1n(CC(O)=Nc2ccccc2Br)nc2c3cc(-c4ccc(F)cc4)nn3ccn12	945.4
COCC(=O)N1CCc2c(sc3ncnc(N4CCOCC4)c23)C1	623.4
CNC(=O)c1c2c(nc3ccc(F)cc13)CCCC2	571.1
Cc1ccccc1N=C(O)Cn1nc2cc(-c3ccccc3)nc(C)n2c1=O	906.6
Cc1nc(-c2csc(S(=O)(=O)N3CCC[C@H](C(=O)N4CCc5ccccc5C4)C3)c2)no1	977.1
Cc1ccc(-c2cn3ccn(-c4ccc(F)c(F)c4)c(=O)c3n2)c(C)c1	924.0
CC1CCN(CCCN=c2ccc(-c3nc(-c4ccc(F)cc4)no3)c[nH]2)CC1	740.0
Cc1ccc2nc(N=C(O)CSc3nn4c(=O)c(C)nnc4s3)sc2c1	704.1
CCN=C(O)[C@H]1CCc2sc(C(=O)N3CCCC3)cc2C1	663.2
COc1ccc(-c2csc(N=C(O)c3ccc4c(c3)OCCO4)n2)cc1OC	962.8
O=C(c1cc(-c2ccncc2)[nH]n1)N1CCC(C(O)=NC2CCCC2)CC1	581.8
OC(=Nc1ccc2nncn2c1)Nc1cc(F)ccc1F	726.4
O=C(c1ccccc1C(F)(F)F)N1CCN=C1SCc1cccnc1	590.2
c1ccc2oc(SCc3cn4ccsc4n3)nc2c1	653.4
Cc1cc(=O)n(CC(=O)Nc2ccc(Br)cc2)c(N2CCOCC2)n1	712.1
O=C([C@@H]1Sc2ccccc2N=C1O)N1CCC(C(=O)N2CCn3c2nc2ccccc23)CC1	688.1
Cc1cccc(S(=O)(=O)N2C[C@@H]3CN(C(=O)[C@@H](C)c4ccccc4)C[C@H](C2)O3)c1	904.8
CCOc1c(Br)cc([C@@H]2C=C(C(=O)O)N=C3N=CNN32)cc1OC	716.5
CN=C(O)N1CCCN(C2=NS(=O)(=O)C(c3ccc(Cl)cc3)=C2C)CC1	703.2
O=C1OCC/C1=C\c1ccc(O)cc1	711.0
OC(=Nc1cccc(Cl)c1)N1CCC(n2c(C(F)(F)F)nc3cccnc32)CC1	960.9
Cc1ccc([C@@H]2Cn3nnc(C(O)=NCC4CC4)c3CO2)cc1	873.4
O=C(c1cccc(Cl)c1)N1CCN(c2nc(CN3CCOCC3)cs2)CC1	623.2
Cc1ccc(Sc2nccnc2N2CCC[C@H](C(O)=NCc3ccccc3Cl)C2)cc1	1154.3
OC(=NCc1ccccc1)N1CCN(c2ncccc2-c2nnc(C3CC3)o2)CC1	738.3
COc1ccc(-c2nnc(COc3ccc(NC(=O)CSc4ccncc4)cc3)o2)cc1	649.6
CS(=O)(=O)Nc1ccc(C2(C(O)=NCc3ccc(F)cc3Cl)CCC2)cc1	847.3
Cc1cc(C)c(S(=O)(=O)NCc2c(-c3ccccc3)nc3sc(C)nn23)c(C)c1	1025.0
CCOc1ccccc1C(O)=Nc1nnc(S[C@@H](C)c2ccccc2)s1	1139.5
CCC(O)=Nc1ccc2c(c1)nc(CN1CCOCC1)n2C(C)C	587.4
OC(=NC1CCCCC1)N1CC[C@@H](c2noc(-c3ccccc3)n2)C1	939.3
CC(C)c1cc(C(=O)NC2CCCCCC2)n[nH]1	835.9
O=c1c2cnn(-c3ccc(F)cc3)c2ncn1Cc1nc(-c2ccc(Br)cc2)no1	1141.1
CCn1c(=O)sc2cc(S(=O)(=O)N3CCC(C(=O)Nc4ccc(C)cc4)CC3)ccc21	939.6
CN1C(=O)CO[C@@H](C(=O)N2CCN(c3ccccc3)CC2)[C@@H]1c1ccccc1	795.7
OC(=NC1CC1)C1CCN(c2cncnc2N2CCCCC2)CC1	607.0
CN=C(O)[C@H]1CCCN(c2nc3ncn(CC(O)=Nc4c(C)cccc4C)c(=O)c3s2)C1	661.2
CC1(C)CS(=O)(=O)N(c2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)C1=O	607.9
Fc1cccc(-c2nnc3sc(-c4ccc5ccccc5n4)nn23)c1	1185.0
O=S(=O)(NCc1ccc(F)cc1)c1ccccc1-c1nc(-c2cccc(F)c2)no1	1153.3
Cc1nnc(N2CCC[C@@H](C(O)=NCc3ccccn3)C2)c2nn(-c3ccccc3)c(C)c12	566.4
Cc1nc(CC(O)=Nc2ccc(F)c(Cl)c2)sc1C(O)=NC1CC1	759.0
OC(=Nc1cccc(C(F)(F)F)c1)Nc1cnn(-c2ncc(N3CCCC3)cn2)c1	920.7
Cn1nc(-c2nc(C3CC3)no2)c2c1CCN(C(=O)c1ccc(OC(F)(F)F)cc1)C2	937.3
CC(O)=Nc1ccc(-c2nc(-c3ccc4c(c3)oc(=O)n4C(C)C)no2)cc1	943.3
Cc1ccc(-c2noc([C@@H]3CCCN3S(=O)(=O)c3ccc(Cl)cc3C)n2)cc1	1323.3
Cn1c(=O)n(C)c2cc(S(=O)(=O)c3ccc(F)cc3)c(N=C(O)c3ccccc3)cc21	884.7
Cc1cc(-c2nnc(-c3ccco3)o2)c(C)n1CC(O)=Nc1ccc(F)c(F)c1	908.8
COc1cc2c(cc1CN=C(O)COc1ccc(Cl)c(C)c1)OCCCO2	1012.9
CCCN1C(=O)c2c(C(O)=NCc3ccc(C)cc3)ncn2C[C@@]1(C)C(O)=NC1CCCC1	847.6
CCOc1ccc(S(=O)(=O)N2CCN(c3cc(C)nc(NC4CCCCC4)n3)CC2)cc1	839.2
COc1cccc(N2CCN(S(=O)(=O)c3nn(C)cc3C(O)=NC3CC3)CC2)c1	817.5
O=C(O)c1cnc(N2CCSCC2)nc1-c1ccccc1	866.5
OC(CSc1cc(NCc2ccccc2Cl)ncn1)=NC1CCCC1	794.1
OC(=NCc1ccco1)N1CCc2nc(-c3ccc(F)cc3)ncc2C1	812.7
Cc1cc(C)cc(N2CC[C@H](NC(O)=Nc3ccc(C)cc3C)C2=O)c1	938.5
O=C(c1ccsc1)N1C[C@@H](Oc2cccnc2)C[C@H]1C(O)=NC1CC1	630.2
Cc1ccc(/C=C/c2nc(-c3ccc4oc(C)nc4c3)no2)o1	1131.2
CCc1nnc(N=C(O)CSc2nnc(-c3ccc(Cl)cc3)o2)s1	825.7
O=C(c1ccc(N2C(=O)CCS2(=O)=O)cc1)N1CCN(c2ccccn2)CC1	548.3
CC(O)=Nc1c(C)noc1/C=C/c1ccc(S(=O)(=O)N2CCC(C)CC2)s1	868.7
COc1ccccc1-c1nnc(C2CCN(C(=O)c3ccccc3)CC2)o1	740.9
OC(=NC1CCCCCC1)c1ccc2ccnc(N3CCN(c4ccccc4)CC3)c2c1	921.9
N#Cc1ccc(C(=O)Nc2cccnc2N2CCCC2)cc1	583.0
COc1ccc(-c2ncn3c2C(=O)N(CC(=O)O)CC3)cc1	567.4
C[C@@H]1CCCN(CCCN=C(O)C2CCN(S(=O)(=O)c3ccc4c(c3)sc(=O)n4C)CC2)C1	612.0
O=C(NC[C@H]1CCCO1)C(=O)NCC1(O)CCOCC1	540.3
CCOc1ccc(-n2ccn3cc(-c4ccc(C)cc4)nc3c2=O)cc1	879.3
COc1ccc(CN2C(=O)COC[C@H]2C(O)=NCc2ccco2)c(OC)c1	704.4
Cc1nc(-c2ccc3c(c2)CCN3C(=O)c2cccs2)cs1	952.7
COCc1cc(=O)n(CCc2ccccc2)c(N2CCCC2)n1	816.1
CCc1nc2cc(N3CCC[C@@H](C(O)=NCCN4CCN(C)CC4)C3)cnc2nc1CC	583.1
CCCCN=C(O)[C@@H]1CCN(S(C)(=O)=O)c2ccccc2O1	728.0
COc1ccc(-c2cn3c(CC(=O)N4CCN(c5ccccn5)CC4)csc3n2)cc1OC	1034.5
COc1cccc(C(=O)N2CCN(c3cc(-c4cccs4)[nH]n3)CC2)c1OC	721.9
Cc1ccc(-c2noc(-c3cccc(S(=O)(=O)Nc4cccnc4)c3)n2)cc1	940.7
COC(=O)c1ccc(Cn2cnc3c(-c4cccc(F)c4)csc3c2=O)o1	957.2
Cc1nc(Cn2cccc2C(O)=Nc2ccc(C(C)C)cc2)no1	981.7
O=C(Nc1ccc2c(c1)CN(C(O)=Nc1ccc3c(c1)OCCO3)CCO2)C1CC1	716.7
Fc1ccccc1-c1noc(N2CCCCC2)n1	982.2
COc1cc(Cl)c(N=C(O)[C@H]2CCCN(C(=O)c3cc(-c4ccncc4)[nH]n3)C2)c(OC)c1	642.5
O=C(c1ncn2c1CO[C@H](c1ccc(F)cc1)C2)N1CCC(C(O)=NCCCc2ccccc2)CC1	818.3
CCCN(C)c1nccnc1O[C@@H]1CCN(C(=O)C2CC2)C1	723.5
CCc1nn2c(CNC(=O)c3ccc(C)cc3)c(-c3ccccc3)nc2s1	950.0
